time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz
8.72,304.73833,511.43683,375.58702,0.11326611,5.1563168,-3.2975163,7.2449961,-30.054304,21.761065,51.796959,111.15057,534.2198,142.94056,537.83886,1104.2528,673.22026,512.69844,183.08082,309.5847,678.32869
8.73,304.85514,511.42732,375.60218,0.038070694,5.1786222,-3.2981122,7.3108964,-30.079098,21.740097,51.78529,111.05172,534.20997,142.8495,537.97256,1104.2466,673.22616,512.69578,183.11031,309.63377,678.41615
8.74,304.97145,511.41826,375.63634,0.096906312,5.170403,-3.3079584,7.258862,-30.091928,21.741402,51.767349,111.10477,534.23261,142.83358,538.08488,1104.2663,673.23778,512.69392,183.11708,309.66326,678.4819
8.75,305.08682,511.39922,375.64904,0.083028272,5.1803279,-3.3178666,7.2643094,-30.107973,21.75713,51.777248,110.92439,534.24967,142.77381,538.20021,1104.2614,673.213,512.7031,183.15274,309.65724,678.55273
8.76,305.20861,511.39845,375.65154,0.10192954,5.1927319,-3.3297639,7.2451882,-30.1343,21.778082,51.795525,110.91759,534.27606,142.76145,538.26571,1104.2508,673.21533,512.6806,183.20506,309.6759,678.60532
8.77,305.35736,511.4037,375.65714,0.11958341,5.1817808,-3.3427985,7.2551432,-30.161713,21.787134,51.783119,111.01129,534.29635,142.72875,538.35204,1104.2466,673.25562,512.68949,183.24953,309.69715,678.68196
8.78,305.48601,511.40634,375.66381,0.13073729,5.1957221,-3.3572097,7.2257137,-30.163351,21.792015,51.800747,110.97686,534.32401,142.6797,538.39139,1104.2486,673.22954,512.68686,183.31893,309.7126,678.73551
8.79,305.61488,511.39241,375.66708,0.16889678,5.2095132,-3.3710377,7.1588469,-30.163082,21.801022,51.80423,110.99476,534.31294,142.59589,538.4012,1104.245,673.23079,512.7008,183.37089,309.72932,678.76174
8.8,305.75311,511.39514,375.67096,0.14544055,5.2082114,-3.3780529,7.1904006,-30.17075,21.809973,51.801628,110.9903,534.36501,142.55083,538.44473,1104.2408,673.22691,512.69418,183.46177,309.70797,678.80723
8.81,305.90105,511.38471,375.67881,0.10121474,5.2182732,-3.3871238,7.2375946,-30.196321,21.846991,51.802452,110.97663,534.41459,142.53936,538.45863,1104.2584,673.23902,512.69818,183.54224,309.70394,678.83771
8.82,306.05781,511.37862,375.67322,0.11888418,5.2146549,-3.3918798,7.2157612,-30.193508,21.846483,51.805958,110.97565,534.44343,142.47498,538.45447,1104.258,673.23821,512.69463,183.61708,309.70033,678.85119
8.83,306.20002,511.35651,375.69221,0.098423757,5.2205892,-3.3918979,7.251029,-30.203289,21.837351,51.793961,110.96685,534.47813,142.4334,538.45959,1104.2583,673.21057,512.69631,183.69055,309.74216,678.86564
8.84,306.36069,511.33637,375.70552,0.071196653,5.2159543,-3.3954847,7.247654,-30.219067,21.844227,51.812401,110.98666,534.50529,142.30631,538.47468,1104.2612,673.23362,512.69224,183.76613,309.78595,678.87038
8.85,306.51271,511.34345,375.73721,-0.065333605,5.2420096,-3.393189,7.3890643,-30.238272,21.849035,51.798225,110.9789,534.54995,142.2708,538.45838,1104.2579,673.23856,512.69871,183.86121,309.76928,678.85211
8.86,306.66296,511.29961,375.74055,-0.034145545,5.232811,-3.378727,7.3393559,-30.238306,21.826347,51.794712,111.00642,534.57332,142.18551,538.43414,1104.2529,673.22615,512.69004,183.93886,309.80929,678.87339
8.87,306.82045,511.29702,375.75806,-0.060563955,5.2170525,-3.3828454,7.3566365,-30.219002,21.844498,51.787582,111.07323,534.58869,142.09232,538.39303,1104.254,673.22334,512.69812,184.05068,309.78422,678.86216
8.88,306.97228,511.26672,375.75476,-0.064383373,5.2298999,-3.3833299,7.3463149,-30.226192,21.836885,51.769867,111.08702,534.55683,141.98598,538.30163,1104.2681,673.22087,512.66203,184.13781,309.82505,678.86783
8.89,307.13448,511.26446,375.74251,-0.078687318,5.2129345,-3.3762102,7.3259773,-30.208652,21.822258,51.784473,111.07494,534.55517,141.82409,538.33294,1104.2561,673.2298,512.68224,184.25152,309.83036,678.8997
8.9,307.29085,511.27217,375.75276,-0.11286692,5.219656,-3.3718724,7.3387618,-30.218912,21.825222,51.783348,111.05109,534.53036,141.72509,538.24903,1104.2547,673.21614,512.67391,184.33474,309.85038,678.91728
8.91,307.43821,511.26243,375.7497,-0.11022336,5.2146277,-3.3737955,7.3106699,-30.203438,21.82406,51.788906,111.07397,534.52488,141.65461,538.2171,1104.2573,673.24876,512.67264,184.41807,309.88874,678.90448
8.92,307.61707,511.27095,375.72873,-0.13311978,5.2108092,-3.4033105,7.311903,-30.198582,21.856213,51.796192,111.06116,534.5278,141.59194,538.1419,1104.2547,673.2036,512.67975,184.45553,309.99129,678.90593
8.93,307.76848,511.26051,375.70303,-0.13496892,5.2142634,-3.3889773,7.3013511,-30.20698,21.842527,51.786945,111.07411,534.52904,141.4989,538.13319,1104.2572,673.22657,512.68494,184.53209,310.0443,678.90733
8.94,307.92028,511.22363,375.68453,-0.10821758,5.2207894,-3.4022164,7.2408509,-30.209944,21.874569,51.806301,111.10211,534.49993,141.38753,538.07244,1104.2504,673.19309,512.67879,184.61129,310.00482,678.92509
8.95,308.0622,511.20346,375.62681,-0.12790979,5.2116222,-3.3843875,7.2237883,-30.203074,21.838816,51.818111,111.08428,534.50272,141.33265,538.05226,1104.2534,673.22238,512.68853,184.68229,310.03154,678.90568
8.96,308.21194,511.18044,375.58776,-0.15739793,5.2250161,-3.3922992,7.2397914,-30.200235,21.833614,51.801804,111.10846,534.55037,141.24205,538.08792,1104.2574,673.22141,512.70359,184.76882,310.01271,678.89311
8.97,308.33574,511.13772,375.54548,-0.1792642,5.2253523,-3.382221,7.2461181,-30.209805,21.823957,51.797497,111.08871,534.546,141.11434,538.11858,1104.2594,673.23961,512.69318,184.82836,310.13504,678.90461
8.98,308.45361,511.10114,375.47548,-0.21455023,5.2172132,-3.3557448,7.2581296,-30.219639,21.79471,51.812183,111.08062,534.58231,141.08061,538.12689,1104.2522,673.23741,512.68235,184.90852,310.04356,678.91391
8.99,308.61312,511.08796,375.41631,-0.24176386,5.2323799,-3.3616216,7.2728724,-30.246346,21.803015,51.804218,111.0649,534.60215,141.01886,538.13526,1104.2466,673.22867,512.69405,184.97098,310.12219,678.89283
9,308.71354,511.03872,375.3224,-0.26527008,5.236146,-3.3378019,7.2781353,-30.260447,21.778982,51.793251,111.08201,534.5705,140.89483,538.1285,1104.2534,673.2015,512.69509,185.04682,310.17172,678.91213
9.01,308.83379,511.00112,375.24781,-0.2694456,5.250474,-3.3262074,7.2616181,-30.26936,21.777637,51.804966,111.06274,534.58656,140.83064,538.14232,1104.2722,673.23379,512.69812,185.1126,310.21915,678.93649
9.02,308.93223,510.96694,375.18415,-0.34263951,5.2600598,-3.3010523,7.294498,-30.298477,21.748493,51.824787,111.00346,534.58054,140.77996,538.11696,1104.2697,673.21972,512.67638,185.21511,310.23692,678.95217
9.03,309.04132,510.94922,375.12969,-0.36033502,5.2546515,-3.2783854,7.2896414,-30.293898,21.748005,51.819393,111.00965,534.5884,140.73074,538.09476,1104.2521,673.21944,512.67847,185.28507,310.27735,678.96145
9.04,309.14578,510.94212,375.07524,-0.40964565,5.2712073,-3.2407746,7.3027325,-30.313486,21.71546,51.832375,110.95977,534.58943,140.71876,538.02727,1104.2525,673.2059,512.68118,185.39288,310.34202,678.97755
9.05,309.23942,510.93329,375.008,-0.43186271,5.2669482,-3.2211568,7.2977014,-30.319336,21.702883,51.835445,110.95935,534.57618,140.66466,537.97214,1104.2589,673.229,512.67669,185.46206,310.38257,678.99565
9.06,309.3219,510.91814,374.96177,-0.38182282,5.2515407,-3.2127776,7.2233734,-30.302029,21.710941,51.822205,110.97161,534.59608,140.63294,537.93223,1104.2514,673.22048,512.6924,185.54993,310.42853,679.00441
9.07,309.3922,510.89919,374.92092,-0.38305497,5.2624378,-3.2095556,7.2179742,-30.319668,21.70783,51.834988,110.97974,534.56942,140.60116,537.81108,1104.259,673.20923,512.67523,185.63618,310.47626,679.00286
9.08,309.47145,510.88699,374.87685,-0.37839282,5.2503514,-3.2272635,7.2180977,-30.293095,21.742243,51.7966,111.18343,534.58343,140.61429,537.71712,1104.2473,673.23405,512.69115,185.6982,310.52324,679.00016
9.09,309.56573,510.88056,374.82033,-0.42466637,5.2472115,-3.226064,7.2542706,-30.290369,21.749584,51.79248,111.14989,534.55812,140.54651,537.60995,1104.2475,673.22292,512.6966,185.78176,310.56065,679.0058
9.1,309.64725,510.88531,374.78125,-0.41906598,5.2310481,-3.2172356,7.2204475,-30.274469,21.737883,51.813,111.13735,534.58021,140.54048,537.5588,1104.2477,673.22749,512.69683,185.83798,310.60955,679.00266
9.11,309.72334,510.86642,374.73381,-0.44336262,5.2225199,-3.1957483,7.2381992,-30.261765,21.721371,51.780659,111.14142,534.63433,140.45183,537.54866,1104.2604,673.2175,512.6864,185.91243,310.61256,678.95814
9.12,309.79852,510.88602,374.6945,-0.45307922,5.2051716,-3.1787667,7.2299767,-30.247875,21.713707,51.792206,111.10688,534.63915,140.41131,537.48803,1104.2605,673.23007,512.68392,185.98474,310.61587,678.92508
9.13,309.87337,510.87061,374.65675,-0.44541728,5.1947074,-3.160229,7.198112,-30.231972,21.674793,51.79171,111.09079,534.70044,140.37148,537.46236,1104.2546,673.24615,512.68037,186.06,310.60158,678.89098
9.14,309.96883,510.89035,374.65013,-0.46150458,5.1825495,-3.1395407,7.1900096,-30.241264,21.653564,51.78849,111.11458,534.71712,140.32323,537.44799,1104.2696,673.22282,512.672,186.10826,310.62662,678.81245
9.15,310.07914,510.90118,374.64069,-0.50740671,5.1743021,-3.1190848,7.2186041,-30.220882,21.621723,51.782974,111.06778,534.77119,140.30877,537.40765,1104.2493,673.24146,512.68166,186.18114,310.62372,678.7614
9.16,310.1615,510.90051,374.62061,-0.49125341,5.1558533,-3.0973051,7.172729,-30.204197,21.586275,51.788105,111.1614,534.7649,140.24518,537.37395,1104.2688,673.23499,512.69182,186.22505,310.71519,678.74814
9.17,310.26241,510.8919,374.62197,-0.47543043,5.1370983,-3.095778,7.1504798,-30.182104,21.560282,51.765049,111.13749,534.79285,140.22972,537.33902,1104.2657,673.25193,512.68624,186.28464,310.67631,678.71558
9.18,310.33286,510.89989,374.63345,-0.5086906,5.123558,-3.0751481,7.161818,-30.166418,21.531586,51.756279,111.17884,534.79232,140.21553,537.29991,1104.2555,673.22605,512.69067,186.31472,310.74671,678.66449
9.19,310.41163,510.89072,374.63905,-0.48897174,5.1135855,-3.0766227,7.1266384,-30.159746,21.522556,51.771835,111.21089,534.81169,140.22672,537.28403,1104.2527,673.20959,512.67274,186.33382,310.77481,678.66188
9.2,310.45098,510.85446,374.65793,-0.46364883,5.080812,-3.0680511,7.0846806,-30.115974,21.503397,51.756641,111.23539,534.82881,140.21832,537.32866,1104.2625,673.23696,512.68016,186.35097,310.82494,678.62527
9.21,310.51722,510.79498,374.68759,-0.51588386,5.0708261,-3.0347238,7.1208472,-30.11026,21.46653,51.757908,111.2495,534.81933,140.16787,537.34737,1104.258,673.22085,512.68367,186.3782,310.89003,678.59922
9.22,310.54838,510.70808,374.72149,-0.49274373,5.0446277,-3.0234339,7.0593548,-30.070536,21.436659,51.758629,111.22477,534.82155,140.15108,537.40315,1104.2577,673.22447,512.69289,186.40174,310.93875,678.57827
9.23,310.5895,510.61305,374.77683,-0.47614488,5.0364261,-3.0112958,7.0125222,-30.019125,21.387188,51.715302,111.25775,534.83973,140.1621,537.46451,1104.2518,673.22249,512.67817,186.4051,311.01582,678.60471
9.24,310.62343,510.4551,374.84508,-0.4594847,5.0050716,-2.9766443,6.9612422,-29.998146,21.336399,51.738934,111.22704,534.85825,140.16337,537.54348,1104.2575,673.21806,512.69032,186.41764,311.11264,678.58503
9.25,310.67809,510.33429,374.8826,-0.47719026,4.9734721,-2.9767175,6.9647198,-29.966698,21.317398,51.700294,111.22152,534.83339,140.13681,537.58844,1104.2517,673.21034,512.68108,186.42377,311.26406,678.62589
9.26,310.72284,510.23166,374.93252,-0.55921608,4.9403872,-2.9389305,7.0080256,-29.941446,21.277557,51.725647,111.25852,534.77752,140.12901,537.61781,1104.2521,673.21536,512.68452,186.44039,311.33081,678.6529
9.27,310.78789,510.1222,374.95977,-0.59941125,4.9193535,-2.9236903,7.0083752,-29.917181,21.27066,51.71912,111.31457,534.77084,140.122,537.70609,1104.2489,673.21813,512.68417,186.48649,311.43544,678.74069
9.28,310.85427,510.01012,374.97065,-0.64268392,4.8733392,-2.9092271,7.0315638,-29.874834,21.259226,51.720367,111.28545,534.69477,140.09883,537.69379,1104.2683,673.22289,512.69183,186.50223,311.53919,678.80347
9.29,310.92121,509.90675,374.98491,-0.65566534,4.8528275,-2.9145222,7.0546899,-29.91333,21.292322,51.716309,111.30048,534.65991,140.0363,537.78812,1104.259,673.21802,512.69968,186.55154,311.6483,678.9169
9.3,311.00807,509.82316,374.95728,-0.65344292,4.8392372,-2.9114788,7.032505,-29.912697,21.30245,51.716961,111.25433,534.63328,140.04143,537.81092,1104.2466,673.20764,512.68107,186.61332,311.76687,679.01538
9.31,311.09982,509.77665,374.92042,-0.72974879,4.8224974,-2.8852232,7.0522509,-29.918043,21.29936,51.7365,111.18721,534.55082,139.92945,537.85805,1104.2491,673.22398,512.68279,186.67328,311.87165,679.09931
9.32,311.1806,509.71088,374.85984,-0.73555362,4.8040838,-2.8693621,7.0567045,-29.949888,21.313032,51.730305,111.18405,534.60963,139.91428,538.02562,1104.254,673.22809,512.67229,186.77502,311.95857,679.21888
9.33,311.26998,509.68631,374.78459,-0.75624073,4.7833576,-2.8382738,7.054369,-29.975698,21.294291,51.72287,111.13039,534.55499,139.82383,538.09864,1104.2537,673.22355,512.6814,186.85648,312.05427,679.3142
9.34,311.37357,509.65456,374.69601,-0.76855111,4.7760487,-2.8140066,7.0296707,-29.98951,21.288113,51.728607,111.09413,534.54418,139.75672,538.16244,1104.2538,673.22227,512.6983,186.98065,312.16669,679.40475
9.35,311.45705,509.61511,374.5906,-0.73412156,4.7731242,-2.7882743,6.9704542,-30.021635,21.271395,51.729599,111.02081,534.57625,139.73117,538.25183,1104.2539,673.23636,512.68775,187.06858,312.27764,679.49181
9.36,311.5661,509.60284,374.48738,-0.77649218,4.7599368,-2.7529578,6.9959745,-30.034193,21.24263,51.714165,110.99522,534.59747,139.65107,538.317,1104.2595,673.23279,512.67809,187.1876,312.31856,679.56549
9.37,311.66727,509.58283,374.37432,-0.8029834,4.7496638,-2.7096813,7.0365438,-30.129839,21.237246,51.717102,110.87065,534.59602,139.53253,538.36993,1104.2434,673.23037,512.68366,187.35963,312.44011,679.67133
9.38,311.78899,509.5877,374.26897,-0.82876015,4.7602091,-2.6749024,7.0131655,-30.143818,21.223173,51.746864,110.88227,534.65208,139.45615,538.42136,1104.2625,673.22059,512.68144,187.48861,312.51352,679.73979
9.39,311.90091,509.5923,374.18633,-0.79013997,4.7585931,-2.6654193,6.9507847,-30.153175,21.206646,51.744019,110.81552,534.70104,139.43017,538.44621,1104.2619,673.22489,512.68585,187.63584,312.58718,679.82457
9.4,312.03081,509.58319,374.10557,-0.79643214,4.7568302,-2.6317916,6.9665084,-30.202223,21.216486,51.727688,110.80486,534.75207,139.35421,538.43742,1104.2579,673.20703,512.67991,187.79388,312.66712,679.91965
9.41,312.14135,509.58433,374.03406,-0.78446543,4.7535295,-2.6217725,6.9432034,-30.196547,21.228092,51.734921,110.7935,534.79718,139.30097,538.43288,1104.2601,673.242,512.67937,187.91619,312.71433,679.97012
9.42,312.27384,509.56917,373.98454,-0.73642439,4.760242,-2.6214457,6.8833694,-30.217764,21.237999,51.748199,110.75038,534.8769,139.2874,538.39729,1104.259,673.22806,512.67704,188.07984,312.75623,680.00742
9.43,312.39507,509.54606,373.93141,-0.75271899,4.7468214,-2.6158276,6.8690696,-30.196161,21.248756,51.764652,110.73059,534.93562,139.26496,538.33948,1104.2525,673.22083,512.68836,188.21875,312.7873,679.99834
9.44,312.51404,509.51308,373.86574,-0.75556916,4.7353997,-2.6153605,6.8736782,-30.200844,21.267527,51.771931,110.70956,535.01104,139.23617,538.2788,1104.2631,673.22464,512.68707,188.37158,312.82906,680.01194
9.45,312.64737,509.49136,373.83737,-0.76363188,4.7409501,-2.631135,6.8935981,-30.18318,21.288439,51.762436,110.70742,535.04996,139.20407,538.1753,1104.2586,673.23234,512.69658,188.51564,312.86364,680.04523
9.46,312.77746,509.44267,373.78596,-0.75946158,4.7500167,-2.6445603,6.9035249,-30.223806,21.32255,51.75956,110.70969,535.12727,139.2197,538.06345,1104.2443,673.21064,512.68204,188.65287,312.87662,680.04757
9.47,312.89157,509.41817,373.74821,-0.72866637,4.7427692,-2.6510494,6.8803182,-30.215586,21.330919,51.760498,110.67682,535.15724,139.13429,537.99349,1104.2597,673.23726,512.68167,188.77533,312.85039,679.98045
9.48,313.00935,509.34381,373.69725,-0.6839748,4.7270675,-2.6709087,6.8419065,-30.191212,21.34864,51.754597,110.67496,535.23751,139.1495,537.88557,1104.2546,673.21077,512.68861,188.92987,312.81953,679.98568
9.49,313.14621,509.32669,373.66647,-0.69124877,4.7210975,-2.6776788,6.8493962,-30.178368,21.3715,51.750439,110.69188,535.29138,139.12582,537.78903,1104.2588,673.21854,512.68204,189.00825,312.79288,679.87261
9.5,313.28636,509.30451,373.60993,-0.73520941,4.7207851,-2.6864717,6.9063144,-30.184092,21.393299,51.7421,110.66218,535.35975,139.05759,537.71292,1104.2588,673.1993,512.67974,189.09927,312.79253,679.79217
9.51,313.43522,509.28867,373.6289,-0.70263654,4.7223191,-2.7002654,6.8608093,-30.176432,21.414995,51.75634,110.69033,535.40232,139.01005,537.6287,1104.2572,673.2101,512.67548,189.15987,312.74257,679.67161
9.52,313.55511,509.25468,373.58095,-0.70402062,4.7376814,-2.7307734,6.8775058,-30.183624,21.443977,51.755245,110.72228,535.43283,138.97408,537.53875,1104.2639,673.22815,512.69823,189.20496,312.72075,679.60666
9.53,313.6889,509.24474,373.55216,-0.72221428,4.7210379,-2.7341638,6.8879323,-30.161638,21.433073,51.762489,110.71617,535.46685,138.96943,537.44156,1104.264,673.23071,512.67349,189.24777,312.67403,679.47439
9.54,313.8211,509.22718,373.52095,-0.68616062,4.721117,-2.7580295,6.8601308,-30.162365,21.448656,51.750137,110.76338,535.4926,138.93539,537.38886,1104.2472,673.22734,512.6959,189.2598,312.66232,679.38837
9.55,313.93679,509.18171,373.50536,-0.6996792,4.7211909,-2.7584004,6.8624673,-30.162031,21.44133,51.758923,110.74611,535.52545,138.91397,537.35202,1104.2558,673.2198,512.68664,189.27873,312.64182,679.28145
9.56,314.09537,509.15998,373.50232,-0.7200349,4.716383,-2.7727582,6.8640547,-30.152639,21.419802,51.754425,110.79087,535.56532,138.91366,537.33301,1104.2494,673.21568,512.69612,189.2536,312.65299,679.21943
9.57,314.22762,509.1265,373.5094,-0.76119971,4.7376947,-2.7918146,6.9094067,-30.18203,21.420925,51.756546,110.84184,535.57086,138.90389,537.32267,1104.265,673.23244,512.67194,189.21823,312.63481,679.14172
9.58,314.3588,509.09633,373.53189,-0.77596998,4.7235432,-2.8068388,6.9069691,-30.163824,21.411112,51.754211,110.84431,535.57736,138.87821,537.37249,1104.2497,673.22304,512.67126,189.17367,312.62011,679.06341
9.59,314.50954,509.06087,373.56115,-0.81192851,4.7211347,-2.8351126,6.958209,-30.157782,21.426256,51.747959,110.89,535.58969,138.8735,537.42931,1104.2512,673.22689,512.68715,189.12868,312.63619,679.00006
9.6,314.63381,509.0001,373.60409,-0.84055567,4.6986442,-2.8684299,6.9878731,-30.123772,21.429111,51.736107,110.86782,535.60664,138.90003,537.51391,1104.2535,673.22757,512.6831,189.06403,312.6265,678.95044
9.61,314.76627,508.93875,373.63883,-0.84355628,4.6961794,-2.8970773,6.9732776,-30.127319,21.436161,51.774014,110.85384,535.61122,138.91863,537.61493,1104.2637,673.20499,512.69545,189.00148,312.64207,678.9031
9.62,314.87383,508.88146,373.68862,-0.80727333,4.6836829,-2.9385512,6.9652157,-30.132292,21.457855,51.733219,110.88315,535.6273,138.94879,537.73475,1104.2503,673.22627,512.69359,188.92902,312.64282,678.85523
9.63,315.00135,508.81283,373.73598,-0.81628597,4.6695132,-2.9790912,6.9702005,-30.123669,21.487663,51.760246,110.90914,535.57902,138.92299,537.81535,1104.2637,673.21754,512.68913,188.82353,312.64309,678.82589
9.64,315.1087,508.76755,373.80567,-0.81827223,4.6492686,-3.0150094,6.9717584,-30.097553,21.489731,51.777931,110.90204,535.56439,138.99205,537.89945,1104.2434,673.20467,512.68244,188.72971,312.68516,678.79639
9.65,315.22187,508.69839,373.8557,-0.8372649,4.6558475,-3.0491846,6.9860544,-30.096703,21.485716,51.765171,110.93008,535.57105,139.01719,538.0356,1104.268,673.23284,512.68868,188.63994,312.67123,678.77162
9.66,315.33656,508.64394,373.89711,-0.80732405,4.6334958,-3.1010263,6.9047313,-29.992727,21.504375,51.759495,110.99641,535.56175,139.02654,538.17013,1104.2428,673.23519,512.69502,188.55321,312.66557,678.78205
